,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
87,-0.016784824,-0.433482915,0.878770828,0.028747477,0.032124765,-0.030361582,56.946711,
88,-0.088860832,-0.455916971,1.015972137,0.079449289,0.072441868,-0.069151528,57.156598,
89,-0.091822855,-0.512122571,0.800300479,0.108770818,-0.004221716,-0.043495186,57.350085,
90,-0.014316468,-0.572187841,0.83514905,0.055625543,0.008911886,-0.013257356,57.555118,
91,0.076128013,-0.507298052,0.763258517,-0.007599011,0.003719531,0.007817496,57.745246,
92,0.022305025,-0.554095924,0.895342231,0.073035203,0.023572652,0.00140341,57.953565,
93,-0.010120261,-0.52104795,0.935308516,0.030580074,0.011049914,-0.00562154,58.143647,
94,-0.000493671,-0.417320818,0.96357733,0.010116085,-0.017355319,-0.019976873,58.350633,
95,-0.075038038,-0.507298052,0.971375644,0.022638828,0.02571068,0.025532588,58.544723,
96,-0.046158265,-0.437583774,0.797376096,0.036077857,0.002497801,-0.025169227,58.743563,
97,-0.061462075,-0.384996533,0.787628174,0.007367194,0.022961786,0.024005424,58.946959,
98,-0.00789874,-0.599687576,0.767157674,-0.105642885,0.011049914,-0.013257356,59.143715,
99,0.061581265,-0.557231843,0.948711812,-0.060744286,0.070609279,0.007817496,59.343053,
100,-0.033322815,-0.489929795,0.613141298,-0.106559187,0.046174668,0.013315283,59.554651,
101,-0.098240592,-0.549512565,0.895585895,-0.019205451,0.056253944,0.011177253,59.744033,
102,-0.092810206,-0.518635631,0.778367698,0.000826731,-0.006209225,-0.005693894,59.946418,
103,-0.088367164,-0.490412265,0.982098341,0.020679846,-0.027284075,-0.023103554,60.143215,
104,-0.032335471,-0.542034566,0.821745753,-0.038574085,-0.063325122,-0.003250433,60.343256,
105,-0.084911466,-0.502714753,0.798107207,0.032286286,-0.02636778,-0.003250433,60.547182,
