,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime
0,-0.0585000477731228,-0.4887236654758453,0.8144348859786987,-0.0200200974941253,0.0003660039510577,-0.0014965301379561,53.537777
1,-0.027645593509078,-0.5292496681213379,0.8561070561408997,-0.0707219094038009,-0.0146001940593123,-0.0008856649510562,53.730369
2,-0.0244367308914661,-0.5268373489379883,0.8207710385322571,-0.0175815373659133,0.0189784094691276,0.0198498722165823,53.934209
3,-0.0219683721661568,-0.5217716097831726,0.8197962045669556,-0.0896636396646499,-0.026836484670639,0.0006076167337596,54.131085
4,-0.0296202786266804,-0.4836579263210297,0.8704851269721985,-0.0701926201581955,-0.0173739045858383,0.0040059299208223,54.340812
5,-0.0296202786266804,-0.4561581909656525,0.8629305362701416,-0.0579753220081329,-0.0170684717595577,-0.0030190204270184,54.530767
6,0.1040093004703522,-0.5297321081161499,0.8948547840118408,-0.0066626369953155,0.0156128192320466,-0.0079059414565563,54.738374
7,0.0012122296029702,-0.5208067297935486,0.9611403942108154,-0.0188799351453781,0.0275246910750865,-0.0198178142309188,54.933212
8,-0.0612152405083179,-0.4472328126430511,0.9443252682685852,-0.0222396999597549,0.0043118111789226,-0.0185960829257965,55.129681
9,0.0273963883519173,-0.5099515318870544,0.9075270891189576,-0.0065506547689437,-0.013178015127778,-0.0474125780165195,55.329685
10,-0.0227088797837496,-0.4412021636962891,0.967963933944702,-0.0453405976295471,0.0085077006369829,-0.0193127766251564,55.530807
11,0.052125871181488,-0.4706317484378815,1.026938557624817,0.1287560015916824,0.046075914055109,-0.0028194142505526,55.730484
12,-0.0478861145675182,-0.5251488089561462,0.8468465209007263,-0.1195607334375381,0.0234738998115062,-0.0058737401850521,55.934421
13,-0.0831836089491844,-0.4718378484249115,0.758628249168396,-0.1241422146558761,0.0534062981605529,-0.0736797824501991,56.131314
14,-0.039493702352047,-0.4778684973716736,0.8619557619094849,-0.1146738082170486,-0.0180649384856224,-0.0104552302509546,56.334606
15,-0.0217215362936258,-0.56036776304245,1.0089049339294434,0.0719455331563949,0.0274445228278636,-0.0510777682065963,56.534088
16,-0.0609684064984322,-0.3977815210819244,0.7454686760902405,-0.0618339627981185,-0.0220355615019798,-0.0559646897017955,56.73078
17,0.0577021315693855,-0.3596678078174591,0.7810484170913696,0.0010851621627807,0.0903636366128921,0.0002349121496081,56.934045
18,0.1117675676941872,-0.4667721092700958,0.8339306116104126,-0.0215168446302413,0.0659290328621864,0.0258912518620491,57.131444
19,-0.1530380994081497,-0.4764211475849152,0.7625274658203125,-0.0160190612077713,0.0085077006369829,-0.0315300822257995,57.339676
20,0.0370942242443562,-0.5553020238876343,1.0123167037963867,-0.0306798219680786,0.0069805369712412,-0.010149797424674,57.531889
21,-0.0434430725872517,-0.4438556730747223,0.8816952109336853,0.0820248052477836,0.046075914055109,-0.0196182094514369,57.739577
22,-0.0708418339490891,-0.4812456667423248,0.7003847360610962,0.0365153551101684,-0.0376126244664192,-0.0226725358515977,57.934714
23,-0.1863609254360199,-0.3852377533912659,0.8938800692558289,-0.0740512758493423,-0.0241735894232988,-0.0199236422777175,58.13822
24,0.1132222414016724,-0.4561581909656525,0.9406698346138,0.071640096604824,0.130375325679779,-0.0104552302509546,58.338076
25,0.0395186841487885,-0.4752150177955627,0.5507549047470093,-0.0676371753215789,0.0323314443230629,-0.0165638830512762,58.534661
26,-0.1394621431827545,-0.478592187166214,0.8178466558456421,-0.0380102097988128,-0.001266143284738,-0.059935312718153,58.731122
27,-0.0459114275872707,-0.4433732032775879,0.7868971228599548,-0.1778983622789383,0.0051479418762028,-0.0306137837469577,58.934536
28,-0.0780000686645508,-0.4542283713817596,0.7776366472244263,-0.0942098051309585,-0.0034041716717183,-0.0556592568755149,59.130565
29,-0.0029620276764035,-0.6064419150352478,1.07982075214386,-0.0404536724090576,0.0830332562327385,-0.0425256565213203,59.330561
30,-0.1132975593209267,-0.5215303897857666,0.8583002686500549,0.0074992477893829,0.0598203800618648,-0.0495506040751934,59.534815
31,-0.0283861011266708,-0.5167058706283569,0.8297877311706543,-0.0621393918991088,0.0839495584368705,-0.0284757539629936,59.730655
32,-0.0841709598898888,-0.426004946231842,0.8056617975234985,-0.1189498454332351,-0.0275333486497402,-0.059935312718153,59.934649
33,-0.0881203263998032,-0.4747325778007507,0.6579815149307251,-0.0331232845783233,0.0259173605591058,-0.0620733462274074,60.131016
34,-0.1021899580955505,-0.4911359250545502,0.6392168402671814,-0.0902391821146011,-0.0113454200327396,-0.0474125780165195,60.341125
35,0.0950388014316559,-0.4814868867397308,1.0045183897018433,-0.1409410089254379,0.1141873821616172,-0.0303083509206771,60.535559
36,-0.1174937710165977,-0.547582745552063,1.0340057611465454,-0.0227385759353637,0.0695942193269729,-0.0315300822257995,60.731957
37,-0.0703481659293175,-0.5072980523109436,0.8950985074043274,0.0230763107538223,0.014921786263585,-0.0672656968235969,60.935731
38,-0.0399873740971088,-0.4771448075771332,0.856594443321228,-0.0361776202917099,0.0466867797076702,-0.059935312718153,61.135811
39,0.0552776679396629,-0.4503687620162964,0.7154939770698547,-0.0890174657106399,0.0640964359045028,-0.0214508045464754,61.339092
40,-0.0631899237632751,-0.494030624628067,0.9864848256111144,0.0624771192669868,0.0363020710647106,-0.0544375292956829,61.535656
41,0.0157589837908745,-0.4740088880062103,0.8295440673828125,0.0960747078061103,-0.0082910936325788,-0.0174801796674728,61.731753
42,0.0644906088709831,-0.5273197889328003,1.0778710842132568,0.1877045035362243,0.0576823540031909,-0.0245051309466362,61.935582
43,0.0208503492176533,-0.4383074641227722,0.9282413125038148,0.0249089151620864,0.0033153458498418,-0.0049574426375329,62.13242
44,0.0630359351634979,-0.3946455717086792,0.8010315299034119,-0.042591705918312,0.032942309975624,-0.0046520098112523,62.33234
45,-0.0710886642336845,-0.4665308892726898,0.7520484924316406,-0.103678211569786,0.0485193729400634,-0.023894265294075,62.535666
46,-0.0446772500872612,-0.4962016940116882,0.9063085317611694,0.0539250075817108,-0.0382234901189804,0.0808691307902336,62.740696
47,-0.0930570363998413,-0.4325180351734161,1.0040310621261597,-0.0997075885534286,0.0598203800618648,-0.0156475845724344,62.930694
48,-0.1789558529853821,-0.4293821156024933,0.5792674422264099,-0.1754548996686935,-0.0562440156936645,-0.028170321136713,63.134712
49,0.115646705031395,-0.4387899339199066,0.8451406955718994,-0.0609176605939865,-0.0321148373186588,-0.0471071451902389,63.331011
50,0.0991603806614876,-0.5017498135566711,0.5509985685348511,-0.0746621340513229,0.0259173605591058,-0.0187019109725952,63.534134
51,0.0038791347760707,-0.4730440080165863,0.8073676228523254,-0.0548090040683746,-0.0122617185115814,0.0029838057234883,63.731385
52,-0.1342785954475403,-0.5022323131561279,0.8680481910705566,-0.0648882836103439,-0.0162323415279388,-0.0690982863306999,63.938604
53,0.0688546448945999,-0.5553020238876343,1.0079301595687866,0.0838574022054672,-0.0321148373186588,-0.0526049323379993,64.134653
54,-0.074544370174408,-0.5200830101966858,0.8921741247177124,0.065836876630783,0.0698996558785438,-0.0419147908687591,64.331729
55,-0.012341782450676,-0.3736589252948761,0.8473339080810547,-0.0865740031003952,0.0967777222394943,-0.0309192165732383,64.534683
56,-0.1866077482700348,-0.4122550785541534,0.8712162375450134,-0.2001949399709701,0.0115620270371437,-0.0565755553543567,64.730646
57,-0.0175253320485353,-0.4380662441253662,0.6055866479873657,-0.1687353700399398,-0.028449647128582,-0.0461908467113971,64.930924
