x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
0.5506357351938883,0.2949628432591756,0.7347117265065511,0.2931378682454427,0.4305720329284668,0.28201500574747723,0.8144378662109375,0.5951853593190511,0.3173099160194397,0.5507384538650513,0.7320610682169596,0.751071055730184,0.21813019116719565,0.6971553166707357,0.6443313360214233,0.7795971234639486,0.39267174402872723,0.7546600500742594
0.5540417432785034,0.28712213039398193,0.7395559946695963,0.2952849268913269,0.43030107021331787,0.28233158588409424,0.8140857219696045,0.5916775465011597,0.3210848569869995,0.5437198479970297,0.7279161612192789,0.7517896493275961,0.2203958829243978,0.6895273526509603,0.6405081351598104,0.7805760701497396,0.38762370745340985,0.7548785209655762
0.5607529481252035,0.29042941331863403,0.7424937089284261,0.29520082473754883,0.4250996510187785,0.28395187854766846,0.8118817011515299,0.587756872177124,0.3074767589569092,0.5444383223851522,0.7190317312876383,0.7562292416890463,0.21516209840774536,0.6970544656117758,0.6554088592529297,0.7817427317301432,0.3963135878245036,0.7594603697458903
0.5597436428070068,0.2728620370229085,0.7391661008199056,0.2960969607035319,0.4220697085062663,0.2866702477137248,0.8094778060913086,0.5815205971399943,0.29619107643763226,0.5464698076248169,0.7086435953776041,0.7639485200246176,0.2109935482343038,0.7000612417856852,0.6450897057851156,0.775727907816569,0.3857920169830322,0.7536577383677164
0.5504988431930542,0.4228970209757487,0.7367295424143473,0.2846306363741557,0.40480804443359375,0.2814648151397705,0.8072592417399088,0.5814707279205322,0.29378827412923175,0.5496906836827596,0.6984623273213705,0.7663307984670004,0.21427762508392334,0.7046733697255453,0.6446936925252279,0.7768755753835043,0.38434314727783203,0.757252057393392
0.5229446093241373,0.39737772941589355,0.7287210623423258,0.2845386465390523,0.3917532761891683,0.29024388392766315,0.8050207297007242,0.582716703414917,0.2823019027709961,0.5562729835510254,0.6936422983805338,0.7702449162801107,0.21020203828811646,0.7080727418263754,0.6377953688303629,0.7763976256052653,0.37551244099934894,0.7597108681996664
0.5169698794682821,0.4134833017985026,0.7264196077982584,0.2827003796895345,0.38663260142008465,0.29223724206288654,0.7983806927998861,0.576384425163269,0.2745685577392578,0.5586922963460287,0.7002038955688477,0.7643744945526123,0.20079346497853598,0.7163004875183105,0.6360237201054891,0.7742525736490885,0.37168335914611816,0.760627826054891
0.5204653739929199,0.4281280040740967,0.721573273340861,0.2789325515429179,0.3795460859934489,0.28510574499766034,0.7942765553792318,0.5740222136179606,0.2713988622029622,0.557925264040629,0.7066415150960287,0.7543527285257975,0.19732276598612467,0.7199331919352213,0.6344461441040039,0.7700724601745605,0.3702993392944336,0.7571894327799479
0.5109982490539551,0.43079622586568195,0.7190993626912435,0.2816615700721741,0.3724849224090576,0.28981014092763263,0.7909173170725504,0.5688981215159098,0.26983022689819336,0.563723087310791,0.7121108373006185,0.7415531476338705,0.19246808687845865,0.7268694241841634,0.6301791667938232,0.7719724178314209,0.3639979362487793,0.7597926457722982
0.5080925623575846,0.4260675112406413,0.7153806686401367,0.2792354424794515,0.3733893632888794,0.28560854991277057,0.7859930992126465,0.5727090835571289,0.2675987482070923,0.5619777838389078,0.7003200848897299,0.7586966355641683,0.1928184429804484,0.7289511362711588,0.6223818063735962,0.7738386789957682,0.35905273755391437,0.7599356969197592
0.5145882765452067,0.43089644114176434,0.7150136629740397,0.28334887822469074,0.3676023880640666,0.28491965929667157,0.7838735580444336,0.5757481257120768,0.266068955262502,0.5688567161560059,0.6916461785634359,0.7545855840047201,0.1908116340637207,0.7310018539428711,0.6247216860453287,0.7716811498006185,0.3608793417612712,0.7574305534362793
0.48501841227213544,0.4376095136006673,0.6977435747782389,0.28475189208984375,0.3552932341893514,0.2967127561569214,0.7796031634012858,0.5652666886647543,0.2650010585784912,0.5726634661356608,0.7007758617401123,0.7478041648864746,0.190574844678243,0.7328121662139893,0.6140840848286947,0.769481341044108,0.3515024185180664,0.7574144999186198
0.4539475440979004,0.43558510144551593,0.6854909261067709,0.2830168803532918,0.34807570775349933,0.30175389846165973,0.7741220792134603,0.5631924470265707,0.26394782463709515,0.5740185578664144,0.6860607465108236,0.7537610530853271,0.1890131632486979,0.7362221082051595,0.6121417681376139,0.7677485148111979,0.35074424743652344,0.7570617993672689
0.4962209065755208,0.45004340012868244,0.7002673149108887,0.268799622853597,0.36093974113464355,0.27355488141377765,0.7648074626922607,0.5592735608418783,0.2631155053774516,0.5665938059488932,0.7080693244934082,0.7451967398325602,0.18661912282307944,0.7385914325714111,0.6071980794270834,0.7598141034444174,0.34506861368815106,0.7442604700724283
0.4946940739949544,0.4368371566136678,0.689216136932373,0.27802268664042157,0.3478892644246419,0.28668185075124103,0.7593347231547037,0.5604893763860067,0.263435959815979,0.5748893022537231,0.7145236333211263,0.7316124439239502,0.18523035446802774,0.7369154294331869,0.6142041285832723,0.7570255597432455,0.3539326588312785,0.7461857000986735
0.49728910128275555,0.44576096534729004,0.6756301720937093,0.2833162546157837,0.3433045943578084,0.282309611638387,0.7500130335489908,0.5614639520645142,0.2535654505093892,0.570634126663208,0.6981002489725748,0.7364664077758789,0.1865787903467814,0.7306057612101237,0.6034305095672607,0.7607680161794027,0.35121957461039227,0.7491420110066732
0.49867041905721027,0.4415734608968099,0.6679883797963461,0.287209153175354,0.3415382703145345,0.2883267005284627,0.7441070874532064,0.560962994893392,0.25510525703430176,0.568476676940918,0.700987180074056,0.7328861554463705,0.19006856282552084,0.7280828158060709,0.6078851620356241,0.7649374008178711,0.36465450127919513,0.759962240854899
0.5067607561747233,0.27428026994069415,0.6715042591094971,0.2806127866109212,0.34007898966471356,0.28607404232025146,0.7338302930196127,0.5521637598673502,0.2529434363047282,0.5668299198150635,0.7042437394460043,0.7224851449330648,0.19356207052866617,0.7291411558787028,0.6068392594655355,0.7623371283213297,0.3697597185770671,0.7597076892852783
0.5014492670694987,0.44390177726745605,0.6740687688191732,0.28041879336039227,0.3390622138977051,0.2868565519650777,0.7439448833465576,0.551674485206604,0.2527228593826294,0.564964493115743,0.7187012036641439,0.701689084370931,0.19235303004582724,0.7243006229400635,0.6115743319193522,0.7628821531931559,0.3638494809468587,0.7593190670013428
