TrueLabels,PredProbs
0.0,0.4773106575012207
0.0,0.4811219871044159
1.0,0.7102947235107422
1.0,0.795218288898468
0.0,0.42743197083473206
0.0,0.2554856240749359
1.0,0.6099910140037537
0.0,0.5096961855888367
1.0,0.5904437899589539
1.0,0.8055464029312134
0.0,0.502717137336731
0.0,0.47463297843933105
1.0,0.5134965777397156
0.0,0.2484903782606125
1.0,0.8007230758666992
0.0,0.4339209198951721
0.0,0.5926083922386169
0.0,0.5422067642211914
1.0,0.801895797252655
0.0,0.8081940412521362
0.0,0.5628370046615601
1.0,0.35782814025878906
1.0,0.5846156477928162
0.0,0.41548165678977966
1.0,0.6443191766738892
0.0,0.47798892855644226
0.0,0.6205943822860718
1.0,0.5985931754112244
1.0,0.7436640858650208
1.0,0.5733388066291809
1.0,0.814092755317688
1.0,0.6631277203559875
0.0,0.49966108798980713
1.0,0.8110536336898804
0.0,0.4471447467803955
0.0,0.46922168135643005
1.0,0.6819725632667542
1.0,0.768693745136261
0.0,0.42117390036582947
0.0,0.43112364411354065
1.0,0.7980217933654785
1.0,0.5701074600219727
0.0,0.7128055691719055
1.0,0.7036610841751099
1.0,0.7340216636657715
1.0,0.3697824776172638
1.0,0.798803448677063
1.0,0.7063456773757935
0.0,0.8141836524009705
0.0,0.713911771774292
1.0,0.5590325593948364
0.0,0.4917304515838623
1.0,0.7915661334991455
0.0,0.5586854815483093
1.0,0.770115077495575
1.0,0.7343825101852417
1.0,0.6009511351585388
0.0,0.4805205166339874
1.0,0.6042453050613403
1.0,0.7264172434806824
1.0,0.8005084991455078
1.0,0.5747981667518616
0.0,0.22650380432605743
0.0,0.417409211397171
1.0,0.5471765398979187
0.0,0.47051769495010376
1.0,0.8089519143104553
0.0,0.42298033833503723
1.0,0.7201517224311829
1.0,0.8031931519508362
1.0,0.6558245420455933
0.0,0.5104835629463196
0.0,0.43934714794158936
1.0,0.697215735912323
0.0,0.4894656836986542
1.0,0.8011069297790527
1.0,0.3470996916294098
0.0,0.47065550088882446
1.0,0.6851111650466919
1.0,0.7113728523254395
1.0,0.664474368095398
0.0,0.45697176456451416
0.0,0.4793146252632141
0.0,0.5683481097221375
0.0,0.7723105549812317
1.0,0.3834814727306366
1.0,0.43311330676078796
1.0,0.6708147525787354
1.0,0.7768847346305847
0.0,0.5074947476387024
0.0,0.4677236080169678
0.0,0.40759775042533875
1.0,0.6683938503265381
1.0,0.6696866154670715
1.0,0.7125200629234314
1.0,0.7486738562583923
1.0,0.6579664945602417
1.0,0.7336402535438538
1.0,0.6255125403404236
0.0,0.8123343586921692
0.0,0.3535393178462982
1.0,0.6938339471817017
0.0,0.47469431161880493
0.0,0.7798997759819031
0.0,0.4561404585838318
1.0,0.6615030765533447
1.0,0.6268648505210876
1.0,0.5886079668998718
1.0,0.5020843744277954
0.0,0.4142093062400818
0.0,0.5903633236885071
1.0,0.7324172854423523
1.0,0.619828999042511
1.0,0.8056991100311279
1.0,0.6806470155715942
0.0,0.42629122734069824
0.0,0.7146432399749756
0.0,0.3972109854221344
0.0,0.34527090191841125
1.0,0.7989389300346375
0.0,0.42529746890068054
0.0,0.5109475255012512
0.0,0.38852962851524353
1.0,0.5245952606201172
1.0,0.6365440487861633
