,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime
0,-0.0066645625047386,-0.4556757211685181,0.8680481910705566,-0.0341991782188415,0.0053798151202499,-0.0200328696519136,32.566087
1,-0.0069113983772695,-0.4547108113765717,0.8680481910705566,-0.0351154804229736,0.0066015464253723,-0.01820027269423,32.762209
2,-0.0071582337841392,-0.4551932811737061,0.8717036843299866,-0.0320611596107482,0.0050743832252919,-0.01820027269423,32.966534
3,-0.0083924122154713,-0.4576055407524109,0.8687793016433716,-0.0357263535261154,0.0093504395335912,-0.0185057055205106,33.170709
4,-0.0064177266322076,-0.4518161118030548,0.8763338923454285,-0.0348100513219833,0.0066015464253723,-0.019727436825633,33.368805
5,-0.0074050696566701,-0.4870350956916809,0.8695103526115417,-0.0180088430643081,0.0058899968862533,-0.0205970797687768,33.573477
6,-0.0051835486665368,-0.4510924220085144,0.8702414631843567,-0.0345022082328796,0.0086388904601335,-0.015404725447297,33.769159
7,0.0133345257490873,-0.3910271823406219,0.921417772769928,-0.0326696038246154,0.0162747073918581,-0.0141829960048198,33.969653
8,0.0002424459235044,-0.4670133292675018,0.8310062885284424,-0.0372510999441146,0.0098606208339333,-0.013266697525978,34.173684
9,-0.0236962214112282,-0.4660484194755554,0.8592751026153564,-0.0406108647584915,-0.0008295206353068,-0.0096015054732561,34.368385
10,0.0029093509074301,-0.4819693565368652,0.8478213548660278,-0.0366402268409729,0.0132203800603747,0.0047538275830447,34.568787
11,-0.0078987404704094,-0.4744913280010223,0.8407540917396545,-0.0677943676710128,0.0095551880076527,0.0139168072491884,34.772901
12,-0.0723228454589844,-0.4672545790672302,0.8663422465324402,-0.0506901293992996,-0.0005240880418568,0.0142222382128238,34.96932
13,-0.0417152233421803,-0.4580879807472229,0.8307625651359558,-0.1053625643253326,-0.0157957188785076,0.0191091615706682,35.173067
14,0.004364026710391,-0.4812456667423248,0.7864097356796265,-0.0567987859249115,0.0208561960607767,0.0502632893621921,35.368535
15,0.0157589837908745,-0.4949955642223358,0.9660142660140992,-0.002737209200859,-0.0102979317307472,0.0591208338737487,35.568293
16,0.0269114971160889,-0.4899297952651978,0.856594443321228,-0.0891746580600738,-0.0228206682950258,0.0621751621365547,35.773178
17,-0.0387531965970993,-0.4592941105365753,0.7396199107170105,-0.0680997967720031,-0.079936571419239,0.0319373309612274,35.968397
18,-0.0022215207573026,-0.4527810215950012,0.9092329144477844,-0.0803171098232269,-0.1291112303733825,0.0267449766397476,36.171367
19,-0.0340633168816566,-0.4665308892726898,0.7596030831336975,-0.0277826935052871,-0.0408411920070648,0.028577571734786,36.37069
20,-0.0222152080386877,-0.5347977876663208,0.9092329144477844,-0.2263138890266418,-0.0368705689907074,0.0212471894919872,36.567558
21,-0.0125886183232069,-0.4272110760211945,0.8268634080886841,0.0271951854228973,0.0724743083119392,0.030715599656105,36.771286
22,-0.1053988188505173,-0.4566406011581421,0.7995693683624268,-0.0555770546197891,0.055980946868658,0.024912379682064,36.968691
23,-0.0547975152730942,-0.3958517014980316,0.8146786093711853,-0.0216740369796752,-0.0164065845310688,-0.0071580442599952,37.172352
24,-0.1429178416728973,-0.4648423194885254,0.9340900778770448,-0.1322406530380249,-0.1984444409608841,-0.0483914501965045,37.371019
25,0.0176985505968332,-0.4699080586433411,0.6202084422111511,-0.0555770546197891,-0.007549038156867,0.0099461823701858,37.567145
26,-0.0738038569688797,-0.532626748085022,0.8193088173866272,0.1844929903745651,0.0150529751554131,0.0133059415966272,37.770579
27,-0.1414368152618408,-0.4732852280139923,0.7559475898742676,-0.1181907355785369,0.0016139403451234,0.0050592604093253,37.967944
28,-0.0868861451745033,-0.4530222415924072,0.9606529474258424,-0.062602013349533,0.1210380941629409,0.0071972887963056,38.167919
