,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
0,0.038064006716013,-0.7297083735466003,0.6143597364425659,-0.0288620740175247,-0.0015477740671485,0.0018150187097489,2023-04-29 04:31:44.578904,247.2
1,0.0477618463337421,-0.7118576169013977,0.5826791524887085,-0.0320638790726661,-0.0077671408653259,0.0038111943285912,2023-04-29 04:31:45.168805,247.8
2,0.0647330582141876,-0.7675807476043701,0.5485616326332092,-0.0249184072017669,-0.0700988546013832,0.0641072988510131,2023-04-29 04:31:45.747162,248.4
3,0.0317604169249535,-0.7806069850921631,0.6128975749015808,-0.0206423550844192,-0.0823161602020263,0.0751028731465339,2023-04-29 04:31:46.348631,249.0
4,0.0785524696111679,-0.764444887638092,0.5997379422187805,-0.0389362722635269,0.0014982349239289,0.0385143905878067,2023-04-29 04:31:46.913565,249.5
5,0.0353971011936665,-0.6884586811065674,0.6102169156074524,-0.0325761884450912,-0.0291574727743864,0.0273566134274005,2023-04-29 04:31:47.475514,250.1
6,0.0424280352890491,-0.7048620581626892,0.6180152297019958,-0.022755354642868,-0.0291088987141847,0.0231058802455663,2023-04-29 04:31:48.072722,250.7
7,0.0530956573784351,-0.6942481398582458,0.5683010816574097,-0.0267259776592254,-0.0333849526941776,0.0203569866716861,2023-04-29 04:31:48.650740,251.3
8,0.0164863225072622,-0.7304320335388184,0.5707380175590515,-0.0429139137268066,-0.0291088987141847,0.0328797213733196,2023-04-29 04:31:49.227471,251.8
9,0.0770978033542633,-0.778194785118103,0.5936455726623535,-0.0491431802511215,-0.0409191101789474,0.0470263920724391,2023-04-29 04:31:49.824746,252.4
10,0.0700668692588806,-0.7328442335128784,0.5724439024925232,0.0054363384842872,-0.0429340861737728,0.0240138825029134,2023-04-29 04:31:50.402680,253.0
11,0.1057064160704613,-0.7921858429908752,0.6226454377174377,-0.0269395262002944,0.0163198411464691,0.0062987897545099,2023-04-29 04:31:50.984366,253.6
12,0.0126071879640222,-0.707033097743988,0.5831665396690369,0.0480978414416313,0.0461114235222339,-0.0197123792022466,2023-04-29 04:31:51.581623,254.2
13,0.0470345057547092,-0.7999050617218018,0.5868220329284668,-0.0283859521150589,-0.0315401814877986,-0.040101733058691,2023-04-29 04:31:52.168422,254.8
14,0.0329726450145245,-0.6944893598556519,0.6411663889884949,-0.0152523517608642,0.0075551932677626,0.028620608150959,2023-04-29 04:31:52.761690,255.4
15,0.1217078492045403,-0.8469440937042236,0.572687566280365,-0.093748539686203,0.0011411083396524,-0.0367419719696044,2023-04-29 04:31:53.358771,256.0
16,-0.0377658531069756,-0.7446643710136414,0.5690321326255798,0.0394200831651687,0.0356549955904483,0.0093783540651202,2023-04-29 04:31:53.956317,256.6
17,0.0909172222018242,-0.7825368046760559,0.5127381682395935,-0.0045622140169143,0.0096932221204042,-0.0538461990654468,2023-04-29 04:31:54.553801,257.2
18,-0.0333228148519993,-0.7490063905715942,0.6543260216712952,-0.004256784915924,0.0301572065800428,0.00265883654356,2023-04-29 04:31:55.149306,257.8
19,-0.0091329189017415,-0.6419021487236023,0.6733344197273254,-0.0057839453220367,0.0304626394063234,-0.045904953032732,2023-04-29 04:31:55.751059,258.4
20,0.0509136393666267,-1.0519860982894895,0.7055023908615112,0.0711850821971893,0.0182453338056802,-0.0364365391433239,2023-04-29 04:31:56.348751,259.0
21,0.0974632576107979,-0.8430845141410828,0.6379983425140381,-0.1007734835147857,-0.0990407913923263,0.0939831957221031,2023-04-29 04:31:56.946013,259.6
22,0.0986754894256592,-0.7721641063690186,0.6509142518043518,-0.0170849412679672,-0.2300713956356048,0.1798097491264343,2023-04-29 04:31:57.543497,260.2
23,0.0945539101958275,-0.8030410408973694,0.6306874752044678,-0.0238044708967208,-0.2108291387557983,0.0790169984102249,2023-04-29 04:31:58.085932,260.7
24,0.0935841202735901,-0.6409372091293335,0.5921833515167236,-0.0381598025560379,-0.146077424287796,0.0948994904756546,2023-04-29 04:31:58.676881,261.3
25,0.0179409980773926,-0.7622737884521484,0.6019312143325806,-0.0369380712509155,-0.0871289148926734,0.0805441588163375,2023-04-29 04:31:59.252280,261.9
26,-0.1007089465856552,-0.8428432941436768,0.5539229512214661,-0.0381598025560379,0.1669910252094268,-0.1335641145706176,2023-04-29 04:31:59.849459,262.5
27,-0.0046898773871362,-0.7147523164749146,0.6319059133529663,0.0015464425086975,0.382015585899353,-0.3131585121154785,2023-04-29 04:32:00.425554,263.0
28,-0.0540570095181465,-0.6575817465782166,0.6082673072814941,-0.0326620191335678,0.439131498336792,-0.340647429227829,2023-04-29 04:32:01.002898,263.6
29,-0.0352974981069565,-0.6464853882789612,0.6643176078796387,-0.0109762996435165,0.5353427529335022,-0.4389967322349548,2023-04-29 04:32:01.604345,264.2
30,-0.0392468683421612,-0.7622737884521484,0.8336869478225708,-0.0097545683383941,0.6892808079719543,-0.6106498837471008,2023-04-29 04:32:02.163047,264.8
31,0.0855834111571312,-0.503197193145752,0.708670437335968,-0.0332728773355484,0.5301504135131836,-0.4151729941368103,2023-04-29 04:32:02.722868,265.3
32,0.0581870190799236,-0.691353440284729,0.6436033844947815,-0.0231935977935791,0.2680892050266266,-0.2994140386581421,2023-04-29 04:32:03.320151,265.9
33,-0.0293734427541494,-0.7661334872245789,0.6055866479873657,-0.0231935977935791,0.3285648822784424,-0.2878075838088989,2023-04-29 04:32:03.904106,266.5
34,-0.0626962557435036,-0.7234364748001099,0.6131412982940674,-0.0296076834201812,0.4174457788467407,-0.3992905020713806,2023-04-29 04:32:04.495551,267.1
35,0.2308085262775421,-0.7371863722801208,0.4735029637813568,0.0104039907455444,0.4082827866077423,-0.412424087524414,2023-04-29 04:32:05.092633,267.7
36,-0.1244051679968834,-0.5690518617630005,0.5624523758888245,-0.0192229747772216,0.2858043015003204,-0.2899456322193146,2023-04-29 04:32:05.690413,268.3
37,-0.0439367443323135,-0.7434582114219666,0.7135443687438965,-0.0329674482345581,0.1804300546646118,-0.1381456106901168,2023-04-29 04:32:06.231925,268.8
38,-0.0407278798520565,-0.7161996960639954,0.6611495614051819,-0.1026060879230499,0.165463849902153,-0.1436433941125869,2023-04-29 04:32:06.828518,269.4
39,0.0261841583997011,-0.7268136143684387,0.655788242816925,-0.0396205484867095,0.0422629341483116,-0.0430313423275947,2023-04-29 04:32:07.426025,270.0
40,0.0414582528173923,-0.7769885659217834,0.6496958136558533,-0.0310684442520141,0.0416520684957504,-0.0295923091471195,2023-04-29 04:32:08.023522,270.6
41,0.0041215806268156,-0.7593791484832764,0.5912085175514221,0.0010544508695602,0.0163351912051439,-0.0292361229658126,2023-04-29 04:32:08.612733,271.2
42,0.0130920791998506,-0.7304320335388184,0.623863935470581,-0.021621748805046,0.001202251529321,-0.0330721512436866,2023-04-29 04:32:09.192926,271.8
43,-0.0572658702731133,-0.8006287217140198,0.5773178339004517,-0.0149022340774536,0.035716138780117,-0.0309341233223676,2023-04-29 04:32:09.788619,272.4
44,-0.0046898773871362,-0.620191752910614,0.7810484170913696,-0.0289521366357803,0.0366324372589588,-0.0196331162005662,2023-04-29 04:32:10.379695,273.0
45,-0.0614620745182037,-0.7473178505897522,0.5739061236381531,-0.0130696445703506,0.0057837413623929,0.0194622594863176,2023-04-29 04:32:10.977571,273.6
46,-0.0789874047040939,-0.7907384634017944,0.7154939770698547,-0.0032957941293716,0.0137249892577528,-0.0352101773023605,2023-04-29 04:32:11.579080,274.2
47,0.0096978368237615,-0.7422520518302917,0.6036370992660522,-0.0295629948377609,0.0253314282745122,-0.0471220500767231,2023-04-29 04:32:12.175997,274.8
48,-0.0076519050635397,-0.7140286564826965,0.6197210550308228,-0.1022559702396392,0.0323563814163208,-0.0367373414337635,2023-04-29 04:32:12.761190,275.4
49,-0.0762722194194794,-0.8418784141540527,0.5290658473968506,-0.0353662222623825,0.0070054717361927,-0.0400970987975597,2023-04-29 04:32:13.351834,276.0
50,-0.0187595095485449,-0.8117251396179199,0.6974603533744812,-0.0197891592979431,0.008532634936273,-0.0321558527648448,2023-04-29 04:32:13.914065,276.5
51,-0.0162911526858807,-0.6976253390312195,0.6221581101417542,-0.0258978158235549,0.0030348470900207,0.0011363024823367,2023-04-29 04:32:14.472015,277.1
52,-0.0698544830083847,-0.8003875613212585,0.6219143867492676,-0.0494161248207092,0.035716138780117,-0.0092484066262841,2023-04-29 04:32:15.062978,277.7
53,0.0695819780230522,-0.5811131596565247,0.5534355640411377,-0.0231489092111587,-0.01559654250741,-0.0098592713475227,2023-04-29 04:32:15.646146,278.3
54,0.0063035939820111,-0.7108927369117737,0.6128975749015808,-0.0405585765838623,-0.0207888986915349,-0.032766718417406,2023-04-29 04:32:16.233934,278.9
55,0.0955236926674843,-0.6076480746269226,0.6699226498603821,-0.0255923718214035,-0.0559136494994163,0.077189028263092,2023-04-29 04:32:16.834251,279.5
56,-0.0088860830292106,-0.6587879657745361,0.6840570569038391,-0.0326173305511474,-0.021399762481451,0.0582522042095661,2023-04-29 04:32:17.421167,280.0
57,-0.0039493702352047,-0.735015332698822,0.6265445947647095,-0.0240652114152908,-0.0348387956619262,-0.0058886473998427,2023-04-29 04:32:18.009351,280.6
58,0.0370942242443562,-0.8196855783462524,0.6553008556365967,-0.0897332280874252,-0.0708798468112945,0.0267926417291164,2023-04-29 04:32:18.606378,281.2
59,0.1217078492045403,-0.8568344116210938,0.5059146881103516,-0.0323118865489959,-0.1188327670097351,0.1083431541919708,2023-04-29 04:32:19.196572,281.8
60,0.102554626762867,-0.6833930015563965,0.7135443687438965,0.0015911310911178,-0.2214581370353698,0.1868393421173095,2023-04-29 04:32:19.786417,282.4
61,0.0516409799456596,-0.6423845887184143,0.5753682851791382,0.0446571260690689,-0.2929293811321258,0.2241021245718002,2023-04-29 04:32:20.383715,283.0
62,0.1767430752515793,-0.7000375390052795,0.5829228162765503,-0.0057392567396163,-0.2413112521171569,0.1278908401727676,2023-04-29 04:32:20.974240,283.6
63,0.0448524951934814,-0.7393574118614197,0.5456372499465942,-0.007266417145729,-0.3082010149955749,0.2323487997055053,2023-04-29 04:32:21.567589,284.2
64,0.1767430752515793,-0.649138867855072,0.6265445947647095,-0.0210108906030654,-0.4969583749771118,0.3529946804046631,2023-04-29 04:32:22.164702,284.8
65,0.25141641497612,-0.7738526463508606,0.6092421412467957,0.0128921344876289,-0.6063032150268555,0.542668342590332,2023-04-29 04:32:22.766499,285.4
66,0.1134646832942963,-0.7931507229804993,0.8892498016357422,-0.0060446858406066,-0.631348729133606,0.5008240938186646,2023-04-29 04:32:23.364006,286.0
67,0.0831589475274086,-0.61922687292099,0.6362925171852112,-0.0274249762296676,-0.5995837450027466,0.4931882619857788,2023-04-29 04:32:23.963500,286.6
68,0.1316481232643127,-0.7707167267799377,0.6202084422111511,-0.0240652114152908,-0.5507144927978516,0.452260285615921,2023-04-29 04:32:24.559409,287.2
69,0.0096978368237615,-0.735256552696228,0.6735780835151672,-0.0344499200582504,-0.1857225149869918,0.2170771658420562,2023-04-29 04:32:25.157035,287.8
70,0.0385489016771317,-0.7031734585762024,0.6085110306739807,-0.0149022340774536,-0.1264685839414596,0.1135355085134506,2023-04-29 04:32:25.744063,288.4
71,0.0552776679396629,-0.7603440284729004,0.5765867829322815,-0.0268141031265258,-0.2177929431200027,0.1969186216592788,2023-04-29 04:32:26.336805,289.0
72,0.1294661164283752,-0.647691547870636,0.5312591791152954,0.0135030001401901,-0.3161422610282898,0.3487186431884765,2023-04-29 04:32:26.934773,289.6
73,-0.1833988875150681,-0.3526722490787506,0.5605027079582214,-0.0341444909572601,-0.4783269762992859,0.3795673251152038,2023-04-29 04:32:27.533628,290.2
74,0.1069186478853226,-0.5835254788398743,0.7310905456542969,0.0492386147379875,-0.4691639840602875,0.4501222670078277,2023-04-29 04:32:28.128724,290.7
75,0.045579832047224,-0.8281285166740417,0.6743091940879822,0.048322319984436,-0.5281124711036682,0.4464570581912994,2023-04-29 04:32:28.724699,291.3
76,0.0688546448945999,-0.7779535055160522,0.7186620235443115,0.0022019892930984,-0.5522416830062866,0.4208007156848907,2023-04-29 04:32:29.321574,291.9
77,0.0724913254380226,-0.6836342215538025,0.548805296421051,0.016557328402996,-0.4951257705688476,0.4098051488399505,2023-04-29 04:32:29.919324,292.5
78,0.184258908033371,-0.8508037328720093,0.758384644985199,-0.0433074682950973,-0.5571286082267761,0.4586743712425232,2023-04-29 04:32:30.517181,293.1
79,0.1374668329954147,-0.647209107875824,0.595595121383667,-0.0036012232303619,-0.5653752684593201,0.4886067807674408,2023-04-29 04:32:31.107639,293.7
80,0.120495617389679,-0.7453880310058594,0.8044432997703552,-0.0888169258832931,-0.5192549228668213,0.4989914894104004,2023-04-29 04:32:31.691332,294.3
81,0.1815919876098633,-0.9094216227531432,0.5639144778251648,-0.0292575657367706,-0.3998307883739471,0.3887302875518799,2023-04-29 04:32:32.283871,294.9
82,0.1558927297592163,-0.6949718594551086,0.6743091940879822,-0.0317010283470153,-0.5369700193405151,0.3536055386066437,2023-04-29 04:32:32.856336,295.5
83,0.0509136393666267,-0.7610676884651184,0.5795111060142517,-0.0084881484508514,-0.3002597391605377,0.3560490012168884,2023-04-29 04:32:33.428632,296.0
84,0.1081308797001839,-0.632494330406189,0.595595121383667,-0.0029903650283813,-0.3344682157039642,0.2433443665504455,2023-04-29 04:32:34.030125,296.6
85,0.0506711937487125,-0.6522747874259949,0.6862503290176392,-0.0109316110610961,-0.1005068123340606,0.1239202171564102,2023-04-29 04:32:34.606632,297.2
86,0.0373366698622704,-0.7166821360588074,0.6489647030830383,-0.1022559702396392,-0.0210943315178155,0.02068399079144,2023-04-29 04:32:35.175652,297.8
87,0.0295784026384354,-0.7863963842391968,0.5661077499389648,-0.0215586572885513,-0.041760753840208,0.0197357628494501,2023-04-29 04:32:35.772260,298.4
88,0.0157589837908745,-0.7912209033966064,0.5171247124671936,-0.0305877476930618,-0.1021377146244049,0.0653986260294914,2023-04-29 04:32:36.338194,299.0
89,0.0179409980773926,-0.6947305798530579,0.5773178339004517,-0.0235627889633178,-0.0211980734020471,0.0168348401784896,2023-04-29 04:32:36.913423,299.5
90,-0.0281392633914948,-0.7473178505897522,0.6618806719779968,-0.0538006275892257,0.2295621037483215,-0.2528621554374695,2023-04-29 04:32:37.507355,300.1
91,-0.0111076040193439,-0.6836342215538025,0.6323933005332947,-0.0550223588943481,0.2378087937831878,-0.1664247214794159,2023-04-29 04:32:38.100428,300.7
92,-0.030607620254159,-0.705585777759552,0.5916959047317505,-0.0186758786439895,0.2216208577156067,-0.1707007884979248,2023-04-29 04:32:38.694732,301.3
93,-0.0390000343322754,-0.6937656402587891,0.6472588777542114,-0.0461648106575012,0.2625488340854645,-0.2849325835704803,2023-04-29 04:32:39.295853,301.9
94,-0.0096265906468034,-0.7152347564697266,0.6053429245948792,-0.0211193412542343,0.3697556853294372,-0.3066183030605316,2023-04-29 04:32:39.892994,302.5
95,0.0346697680652142,-0.7328442335128784,0.7345023155212402,-0.0351692289113998,0.4366454184055328,-0.3649559319019317,2023-04-29 04:32:40.492981,303.1
96,0.0104251746088266,-0.6505862474441528,0.6012001037597656,-0.0318094789981842,0.3932739794254303,-0.3536549508571625,2023-04-29 04:32:41.089911,303.7
97,-0.0723228454589844,-0.721747875213623,0.6082673072814941,-0.0195921659469604,0.32943856716156,-0.2919575572013855,2023-04-29 04:32:41.687065,304.3
98,0.0572172366082668,-0.6819456219673157,0.5683010816574097,-0.037001833319664,0.2353653311729431,-0.1902484893798828,2023-04-29 04:32:42.284204,304.9
99,0.0320028625428677,-0.6937656402587891,0.6760150790214539,-0.0538006275892257,0.1168574765324592,-0.0912883058190345,2023-04-29 04:32:42.885355,305.5
100,0.0290935095399618,-0.7043796181678772,0.627519428730011,-0.0440267771482467,0.0563818141818046,-0.0164573155343532,2023-04-29 04:32:43.480807,306.1
101,0.062793493270874,-0.6911121606826782,0.5034776926040649,-0.0128726512193679,0.0328635014593601,-0.0421136543154716,2023-04-29 04:32:44.082055,306.7
102,0.1197682842612267,-0.6105427145957947,0.6899058222770691,0.010034792125225,0.0377504229545593,-0.0134029891341924,2023-04-29 04:32:44.678709,307.3
103,0.0288510657846928,-0.5299732685089111,0.7045276165008545,-0.0788460969924926,0.0188136007636785,0.0113370530307292,2023-04-29 04:32:45.276538,307.9
104,0.0346697680652142,-0.6151260733604431,0.7359644770622253,-0.0977829247713089,-0.0193654764443635,-0.0683808624744415,2023-04-29 04:32:45.875030,308.5
105,-0.0335696488618851,-0.8083480000495911,0.6457966566085815,-0.0391398519277572,-0.0037884130142629,0.0522650256752967,2023-04-29 04:32:46.469671,309.1
106,0.0123647414147854,-0.8351240754127502,0.6582251787185669,-0.0421941876411438,-0.0150894206017255,0.0446292087435722,2023-04-29 04:32:47.064753,309.7
107,0.0169712137430906,-0.735256552696228,0.6565192937850952,-0.0767080783843994,-0.0294447541236877,0.0256923865526914,2023-04-29 04:32:47.662168,310.3
108,0.0077582695521414,-0.7871201038360596,0.6428722739219666,-0.0089020282030105,-0.0896149799227714,0.064176894724369,2023-04-29 04:32:48.258868,310.9
109,-0.0335696488618851,-0.6392486691474915,0.5717127919197083,-0.011040061712265,-0.0517413355410099,0.044018343091011,2023-04-29 04:32:48.859035,311.5
110,-0.0802215859293938,-0.7376688122749329,0.6477462649345398,-0.0483028441667556,0.0417210459709167,-0.1120577231049537,2023-04-29 04:32:49.456295,312.1
111,0.0123647414147854,-0.6503450274467468,0.5887715816497803,-0.0061531364917755,0.2604108154773712,-0.248891532421112,2023-04-29 04:32:50.048748,312.7
112,-0.0535633340477943,-0.6148847937583923,0.6509142518043518,-0.0055422633886337,0.3535677492618561,-0.296233594417572,2023-04-29 04:32:50.646248,313.3
113,-0.0597342252731323,-0.7482827305793762,0.7520484924316406,-0.0357801020145416,0.4580256938934326,-0.3857253491878509,2023-04-29 04:32:51.243500,313.9
114,-0.0804684236645699,-0.7424933314323425,0.7145191431045532,-0.1020589768886566,0.3908305168151855,-0.3615961968898773,2023-04-29 04:32:51.825539,314.4
115,-0.1525444388389587,-0.7405635118484497,0.8212583661079407,-0.0342529416084289,0.324857085943222,-0.2531675994396209,2023-04-29 04:32:52.412619,315.0
116,0.0099402824416757,-0.7313969135284424,0.6287378668785095,-0.0614364445209503,0.2484989315271377,-0.2693555355072021,2023-04-29 04:32:53.012577,315.6
117,0.1331028044223785,-0.618744432926178,0.5375952124595642,-0.0208138972520828,-0.0202817749232053,-0.0436408184468746,2023-04-29 04:32:53.609389,316.2
118,0.0004848918470088,-0.7458704710006714,0.6711410880088806,-0.0116509199142456,0.0371395573019981,-0.0338669754564762,2023-04-29 04:32:54.211013,316.8
119,-0.0431962385773659,-0.323966383934021,0.7522922158241272,-0.0739591717720031,0.0872305110096931,-0.125191330909729,2023-04-29 04:32:54.808118,317.4
120,-0.0799747481942177,-0.7904972434043884,0.6618806719779968,0.0488247349858284,0.1354888528585434,-0.059217881411314,2023-04-29 04:32:55.400681,318.0
121,-0.0834304466843605,-0.7777122855186462,0.6933175325393677,-0.0418887585401535,0.2937029600143432,-0.2925684154033661,2023-04-29 04:32:55.987297,318.6
122,-0.0501076392829418,-0.8066594004631042,0.6650486588478088,-0.037001833319664,0.4027424156665802,-0.3115052282810211,2023-04-29 04:32:56.582471,319.2
123,0.0050913640297949,-0.6175382733345032,0.5646455883979797,-0.1029752790927887,0.4222900867462158,-0.3304420709609985,2023-04-29 04:32:57.146936,319.8
124,-0.1095950305461884,-0.7333267331123352,0.5863345861434937,-0.0641853362321853,0.3276059925556183,-0.2498078346252441,2023-04-29 04:32:57.702895,320.3
125,0.0448524951934814,-0.6286346316337585,0.6031497120857239,-0.0208138972520828,0.1791657209396362,-0.1798637807369232,2023-04-29 04:32:58.293706,320.9
126,0.115161806344986,-0.647691547870636,0.5453935861587524,-0.0201637893915176,0.0761548727750778,-0.0870513543486595,2023-04-29 04:32:58.873489,321.5
127,0.1631661057472229,-0.7292259335517883,0.6884436011314392,-0.0183234065771102,-0.0095091452822089,0.0039008832536637,2023-04-29 04:32:59.465825,322.1
128,0.0593992471694946,-0.8003875613212585,0.696729302406311,-0.0277918130159378,-0.0189775563776493,0.0167290531098842,2023-04-29 04:33:00.062588,322.7
129,0.0409733578562737,-0.8450143337249756,0.6150908470153809,-0.0018300414085388,-0.0363872162997722,-0.0025132019072771,2023-04-29 04:33:00.638362,323.3
