TrueLabels,PredProbs
0.0,0.5062641501426697
1.0,0.5063243508338928
0.0,0.5062557458877563
0.0,0.5062516927719116
1.0,0.5062393546104431
0.0,0.5062264204025269
1.0,0.5062230825424194
1.0,0.5063472390174866
0.0,0.5062469244003296
1.0,0.506244421005249
1.0,0.5063421726226807
0.0,0.5062418580055237
0.0,0.5062856674194336
0.0,0.5062276721000671
0.0,0.50628262758255
1.0,0.506350576877594
1.0,0.5062737464904785
1.0,0.5062459707260132
0.0,0.5062471628189087
0.0,0.506266713142395
1.0,0.5062615275382996
0.0,0.506229043006897
1.0,0.5062595009803772
0.0,0.5062448382377625
1.0,0.5062642097473145
0.0,0.5062770843505859
0.0,0.5062719583511353
1.0,0.5062983632087708
1.0,0.5063017010688782
0.0,0.5062782764434814
0.0,0.5062577724456787
1.0,0.5062358975410461
0.0,0.5062936544418335
1.0,0.5062941908836365
0.0,0.5062379837036133
0.0,0.5062534213066101
0.0,0.5062569379806519
0.0,0.5062338709831238
1.0,0.5062582492828369
1.0,0.5062428712844849
0.0,0.5062029957771301
1.0,0.506244957447052
1.0,0.5062278509140015
0.0,0.5063048601150513
1.0,0.5062549114227295
1.0,0.5062640309333801
1.0,0.5063208341598511
0.0,0.5062505602836609
1.0,0.5062373876571655
1.0,0.5062503814697266
1.0,0.5063528418540955
0.0,0.5062668919563293
1.0,0.5062123537063599
0.0,0.5062479376792908
1.0,0.5063096880912781
1.0,0.5062452554702759
0.0,0.5062442421913147
0.0,0.5062313079833984
0.0,0.5062836408615112
1.0,0.5062469244003296
0.0,0.5062727928161621
1.0,0.5062294006347656
0.0,0.5062749981880188
1.0,0.5062534809112549
0.0,0.5062680244445801
1.0,0.5062903165817261
0.0,0.5062350630760193
1.0,0.5062426924705505
0.0,0.5062813758850098
0.0,0.506231427192688
1.0,0.5063011646270752
1.0,0.5062369108200073
0.0,0.5062540173530579
0.0,0.506225049495697
1.0,0.5062219500541687
0.0,0.5062761306762695
0.0,0.5062337517738342
1.0,0.5062300562858582
1.0,0.5062645673751831
1.0,0.5062001943588257
1.0,0.5063408017158508
1.0,0.5062796473503113
1.0,0.5063108205795288
0.0,0.50624680519104
1.0,0.5062539577484131
0.0,0.5062524676322937
0.0,0.5062762498855591
0.0,0.506260335445404
0.0,0.5063545107841492
1.0,0.5063058733940125
0.0,0.5062547326087952
1.0,0.5063023567199707
0.0,0.5063307285308838
0.0,0.5062562227249146
0.0,0.5062448978424072
1.0,0.5062359571456909
0.0,0.5062546133995056
0.0,0.5063184499740601
0.0,0.5062517523765564
1.0,0.5062576532363892
0.0,0.5062821507453918
1.0,0.5062987208366394
0.0,0.5063577890396118
0.0,0.5062401294708252
1.0,0.5062222480773926
1.0,0.5062270760536194
1.0,0.5062865018844604
1.0,0.5062531232833862
0.0,0.5062506794929504
1.0,0.5062527656555176
0.0,0.5063057541847229
1.0,0.5062555074691772
1.0,0.5062360167503357
1.0,0.5062851905822754
0.0,0.5063102841377258
1.0,0.5062925219535828
0.0,0.5062990784645081
0.0,0.5062451362609863
1.0,0.5062544345855713
1.0,0.5063349008560181
1.0,0.5062500238418579
0.0,0.5062604546546936
1.0,0.5062827467918396
1.0,0.5062220096588135
0.0,0.5062470436096191
0.0,0.5062661170959473
1.0,0.5062488317489624
0.0,0.5062238574028015
0.0,0.5062721967697144
1.0,0.5062834024429321
1.0,0.5063256621360779
0.0,0.506264865398407
1.0,0.5062189102172852
0.0,0.5062656402587891
1.0,0.5062655210494995
0.0,0.5062469244003296
1.0,0.5062522888183594
1.0,0.5062251687049866
1.0,0.5062745213508606
0.0,0.5062297582626343
0.0,0.5062701106071472
0.0,0.5062553882598877
0.0,0.5062752366065979
0.0,0.5062583684921265
0.0,0.5062469840049744
1.0,0.5063067674636841
1.0,0.5063531398773193
0.0,0.5062323212623596
0.0,0.5062501430511475
0.0,0.5062960982322693
1.0,0.5062374472618103
0.0,0.5062671303749084
0.0,0.5062705874443054
1.0,0.5062481164932251
0.0,0.5062612295150757
1.0,0.5063195824623108
0.0,0.506258487701416
1.0,0.5062263607978821
0.0,0.5062960386276245
1.0,0.5014392733573914
1.0,0.5062891244888306
1.0,0.5061351656913757
1.0,0.5061908960342407
1.0,0.5062669515609741
1.0,0.5062372088432312
0.0,0.5062359571456909
1.0,0.8324862122535706
0.0,0.5062464475631714
1.0,0.5063183903694153
1.0,0.5062604546546936
1.0,0.5062695145606995
0.0,0.506248950958252
0.0,0.5063010454177856
0.0,0.5062646865844727
0.0,0.5062823295593262
1.0,0.5062264204025269
0.0,0.5062639117240906
1.0,0.5062687993049622
1.0,0.5068358182907104
1.0,0.5062328577041626
0.0,0.5062525272369385
1.0,0.5062719583511353
0.0,0.5062582492828369
0.0,0.5062564611434937
1.0,0.5062506198883057
0.0,0.5062544941902161
0.0,0.5062543749809265
0.0,0.506260335445404
0.0,0.506260335445404
0.0,0.5062173008918762
1.0,0.5062755942344666
1.0,0.5064597725868225
1.0,0.5062564015388489
1.0,0.506226658821106
0.0,0.5062538981437683
