TrueLabels,PredProbs
0.0,0.1467529535293579
0.0,0.1279781013727188
1.0,0.8768618106842041
1.0,0.9140778183937073
0.0,0.6445378065109253
0.0,0.045611366629600525
1.0,0.8991215229034424
0.0,0.6571314930915833
1.0,0.522629976272583
1.0,0.8601557016372681
0.0,0.5552380681037903
0.0,0.12204059958457947
1.0,0.8868806958198547
0.0,0.04718731716275215
1.0,0.8859561085700989
0.0,0.3993631601333618
0.0,0.8868566155433655
0.0,0.048446763306856155
1.0,0.9189885854721069
0.0,0.20231303572654724
0.0,0.90728360414505
1.0,0.9065093994140625
1.0,0.9120273590087891
0.0,0.29580068588256836
1.0,0.6289193630218506
0.0,0.4031064510345459
0.0,0.8900895714759827
1.0,0.9088807702064514
1.0,0.5492762923240662
1.0,0.8416528701782227
1.0,0.9107620716094971
1.0,0.2955365777015686
0.0,0.18917913734912872
1.0,0.9040939807891846
0.0,0.22483904659748077
0.0,0.06309223920106888
1.0,0.9133809804916382
1.0,0.892771303653717
0.0,0.24565093219280243
0.0,0.13144131004810333
1.0,0.8994100689888
1.0,0.6313239932060242
0.0,0.504349946975708
1.0,0.08323205262422562
1.0,0.8823502659797668
1.0,0.8223289251327515
1.0,0.8894467353820801
1.0,0.5479506254196167
0.0,0.050141479820013046
0.0,0.5915583372116089
1.0,0.28352007269859314
0.0,0.15514729917049408
1.0,0.8899800777435303
0.0,0.2600468695163727
1.0,0.8932467699050903
1.0,0.8981075882911682
1.0,0.5758250951766968
0.0,0.3063111901283264
1.0,0.9188091158866882
1.0,0.8748190999031067
1.0,0.8773700594902039
1.0,0.9176241755485535
0.0,0.7215678095817566
0.0,0.12210255861282349
1.0,0.91928631067276
0.0,0.0948253944516182
1.0,0.8787617683410645
0.0,0.15363648533821106
1.0,0.6196495890617371
1.0,0.9173917174339294
1.0,0.5872743725776672
0.0,0.05573373660445213
0.0,0.4806290864944458
1.0,0.1960272192955017
0.0,0.09644481539726257
1.0,0.9107205867767334
1.0,0.9138056635856628
0.0,0.09739667922258377
1.0,0.8696831464767456
1.0,0.29052668809890747
1.0,0.5460762977600098
0.0,0.41466301679611206
0.0,0.20653122663497925
0.0,0.03972456976771355
0.0,0.4470531940460205
1.0,0.8810399770736694
1.0,0.9030457735061646
1.0,0.8741365075111389
1.0,0.8728494644165039
0.0,0.10610774159431458
0.0,0.1013343557715416
0.0,0.15205685794353485
1.0,0.8673713207244873
1.0,0.5345510244369507
1.0,0.4777405560016632
1.0,0.9196445941925049
1.0,0.5198798775672913
1.0,0.47028034925460815
1.0,0.5666798949241638
0.0,0.0566449835896492
0.0,0.7781391739845276
1.0,0.566775918006897
0.0,0.24825802445411682
0.0,0.5555471777915955
0.0,0.22156348824501038
1.0,0.42408233880996704
1.0,0.6153682470321655
1.0,0.9173879027366638
1.0,0.7086808085441589
0.0,0.12029571086168289
0.0,0.11673220992088318
1.0,0.5542200207710266
1.0,0.8887747526168823
1.0,0.897205650806427
1.0,0.6855097413063049
0.0,0.26267293095588684
0.0,0.4411119222640991
0.0,0.047948338091373444
0.0,0.08498751372098923
1.0,0.9018614888191223
0.0,0.6528549790382385
0.0,0.4041730761528015
0.0,0.17485736310482025
1.0,0.8521135449409485
1.0,0.8643248677253723
0.0,0.11168704181909561
0.0,0.2013911008834839
1.0,0.9088530540466309
1.0,0.5759483575820923
1.0,0.5994811654090881
0.0,0.0662507563829422
0.0,0.20318657159805298
0.0,0.08111249655485153
0.0,0.5055221915245056
0.0,0.3006434440612793
0.0,0.2067747861146927
1.0,0.9059597849845886
1.0,0.9075509905815125
0.0,0.3746708035469055
1.0,0.47226133942604065
